full_text,label
Dibalik SS kenapa mereka pilih Anies di thread ini. Tetep aje masalah islamophobic pasti muncul. Hasil gorengan rezim memang ngeri.,Negatif
Adem lihatnya semuanya terjaga dengan baik ini bukti Abah @aniesbaswedan merajut tenun kebangsaan menjaga kebhinekaan Indonesia Dengan baik. Walaupun berbeda-beda tetapi tetap satu jua rukun adil dan makmur untuk semua https://t.co/ol7CTOaJj9,Positif
@tempodotco jika Anies kalah memberi memberi peluang untuk mendukung Ganjar https://t.co/bbCo8rCAmV,Netral
@WidasSatyo Kesan pertama yang bisa di pahami dari video itu pak Anies memberikan kuliah tentang pentingnya ETIKA dan MORAL ,Positif
@alextham878 Jika pilihan adalah antara Anies kalah atau dukung Ganjar saya pilih dukung Ganjar https://t.co/CgE6rC5AeM,Netral
@jowoennn @stressnugass @detikcom Di berita itu pak anies jelas jelas bilang syarat cawapres harus diatas 40 jangan ngomongin nama-nama yang ngga sesuai konstitusi di berita lain pas ditanya mau silaturahmi ke Gibran atau ngga jawabannya kan (Gibran) sibuk SBG walikota alias menolak halus. Masa ga ngerti,Netral
@jokowi di putaran pertama klo anies kalah masih ada ganjar klo wowo gk dulu https://t.co/qifgJ1FWwf,Netral
@SumitroYoel Sebetulnya Pak Anies gak diem aja kok soal politik identitas itu sama seperti saat dia menjabat sebagai gubernur minim publikasi dan pemberitaan. Beliau sebar surat supaya gejolak di masyarakat mereda https://t.co/GgUF0RUKII https://t.co/R7Ffu5oqTr,Positif
@sikoom @yshmne___ yaelah yg bawa syahadat 4x setiap nyapres itu siapa? kan bawa agama jangan standar ganda cuy gilira pak anies aja dikatain politik identitas,Negatif
@SumitroYoel Gw tadinya udh apatis gegara liat ps pindah ke sebelah udh rencana golput aja. Diantara debat ke2 dan ke3 gw nemu podcast cing abdel sama nntn potongan desak anies pas sammy nanya dr situ gw ngerasa sejalan sm visi misi 01.,Positif
@geloraco Tidak akan pernah pilih pemimpin yg inkonsisten seperti nomor 2. pilih yg jelas bela rakyat seperti pak anies. maka jika pak anies kalah karena di jegal kita ke pak ganjar kuy. https://t.co/dvbR6PHA2b,Netral
@tempodotco Dukungan penuh hanya untuk anies..namun jika kalah di putaran pertama nantinya lebih baik saya mendukung untuk paslon 03 https://t.co/4N3Ts5Zdzu,Netral
@tempodotco jika Anies kalah namun mari kita lihat ke depan dengan mendukung Ganjar https://t.co/CwMJ54RV07,Netral
Banyakin baca sblm nuduh @moh_boesh Sejak Gub DKI Anies udah sering melayat ke warga nya seperti pasukan orange dan korban kerusuhan malah sampai angkat keranda nya. Udah ga jadi gubernur juga Anies ngelayat ke org PDIP yg sering nyinyirin kinerja Anies,Positif
Jumpa lagi di TAGIH ANIES insyaAllah mbak.. ,Netral
Lancarkanlah hamba tiap mencari data dan informasi buat ngebales tuduhan yg dibilang temenku tentang pak anies yaallah,Positif
counter ketika gue ngejelasin soal Anies dan gue bilang klo banyak prestasi Jakarta selama Anies menjabat.. Kakak gak tinggal di jakarta kan? ya terus pendapat org2 yg emang d jakarta semuanya invalid gt? ,Positif
Apalagi ternyata visi misinya bagus. Jd karna visi misi bagus + rekam jejak jelas w memutuskan buat pilih anies ,Positif
@Fahrihamzah Mau anies kalah pun saya lebih baik untuk dukung saja pak ganjar https://t.co/zkUbKLhb0b,Netral
 Presiden dengan keluarga harmonis bisa jadi bikin sekeluarga pengen bareng juga ngurus negara. Kalau anak-anaknya sama berkualitasnya kek pak Anies gue mah GA MASALAH. Tapi masalahnya jokowi anaknya jeblok semua sama kek dia. Malah lebih parah makanya gue ga relaaa,Negatif
@tempodotco Jika Anies kalah lebih baik dukung Ganjar daripada 02 untuk kestabilan dan kemajuan indonesia https://t.co/sERtw50XKL,Netral
@nefertiti_d6 Kalo ke Pak @aniesbaswedan ga pake syarat atau Nego apapun . Makany Connie ga berani ke anies,Positif
@antibuzzeerrrr @jackinhere1 @PartaiSocmed Foto anies dan ketua MK sebelum penentuan cawapres https://t.co/OPIg6B9WH0,Netral
@fy2403 @mitochondriyou @aniesbaswedan Tipikal pndukung 02 udh gk ad bhn psti nyebut politik identitas yang pelakunya bukan Pak Anies karena emg gak ada yg bisa didebat sih org isinya FAKTA semua capres &amp; cawapresmu jelek ,Negatif
@tilehopper Jd inger berita artikel soal anies sewaktu jd gubernur biasanya narsumnya itu kalo ga perwakilan dr pemda ya dprd yg kontra banget sama dia kebanyakan dprd pdi dan psi,Netral
@armmadilllo iya pak novel sepupu pak anies anak dari Salim Baswedan. Pak novel lebih muda 8 tahun dari pak anies.,Netral
@Fahrihamzah pak Anies kalah di putaran pertama? jelas pilih pak Ganjar dong ngapain pilih Prabowo https://t.co/Nz6ZRRI7AL,Netral
@YUT4NC7 @caramelove___ Emg bgtu kk mainan ny Pak anies yg pnya segudang pnghrgaan dr KPK aja ttp d blg cuma pororo yg nggak prnah d pnggil KPK Silahkan pelihara kegoblokanmu,Positif
Kata w mah Yoel ini salah satu voters Anies paling niat. Baca threadnya bahkan ada yg promo Anies di gerejanya. Usaha w aja kagak gt2 amat wqwq. Masa w posting2 IG story udah kelar. Kalau lolos putaran 2 mau w repost yg ini tapi kalau onoh menang 1 putaran ya lillahitaala.,Positif
Di Masa Tenang Anies Bersilaturahmi dengan Aa Gym dan Jamaah Darut Tauhid https://t.co/IQWHyBwEzt,Netral
@Fahrihamzah saya bakal Ganjar kalo di putaran pertama Anies kalah ga bakal dukung Prabowo https://t.co/Zh0fjP5aW5,Netral
@fy2403 @mitochondriyou @aniesbaswedan Idih ngaca dong siapa yg bwa2 agama sok tau bnget blng Pak Anies politik identitas pdhl junjunganmu dalang dri semuanya. Pak Ahok aj dipenjara kn krna presidenmu itu 212 kn dalangnya juga capresmu mbak minimal NGACA. https://t.co/Qnt5rYqAN7,Negatif
kampanye pas hari tenang kok bangga masih tidak berpaling dari politik identitas si Anies,Negatif
@dcbqayfrebhojqj @Noceuvs WAKAKAKAK bjirrr bleh asal suara km gx spt abah anies,Negatif
@tekodel7 @PartaiSocmed Silahkan diliat siapa bertemu siapa siapa melobi siapa sebelahnya anies itu siapa? https://t.co/McGp81tN1l,Netral
@Satria93602 @opposite6892 Lucu di sulut ajh kampanyenya anies udah kayak psyandu sok tau lu dekGw org slut hampr ngakak sma survey dungu lu,Negatif
@AraituLaki Mungkin masih kemakan halusinasi klo Anies jd Gubernur karena Prabroro. Dasar Kampret palsu.,Negatif
@Dahnilanzar @KemhanRI di 01 pak anies yg maju. menjawab apapun permasalahan. apapun. laahh ini..? hmmmm.. ,Positif
@SumitroYoel Alasannya sederhana pilih Anies hanya supaya aku gak punya pemimpin hasil nepotisme.,Positif
@cnbcindonesia Dari kemampuan. Anies paling unggul. Beliau cerdas amanah. Berwibawa. Santun. Toleran pada semua golongan. Umur pas belum uzur dan bukan bocil. Otaknya ngak porno. Dll.,Positif
@AbdulRachimmks Nih aku tambahin Dinda hauw artis sinetron... dg suaminya Rey mbayang pilih pak Anies... https://t.co/JK6KhSmUtZ,Positif
sabar bang... nanti kalau anies menang diangkat jadi stafsus minimal diganti motornya.,Netral
@owlbuble @pangeransiahaan Jadi Nostalgia samaa pilkada gk sih. Dku anies jg digadang bakal keok apa lg lawannya raksasa ahok yg dibeking pemerintah dan AHY yg jg partai besar. Tp liat kuasa Allah itu nyata. Anies malah menang di putaran 2.,Positif
@chitattooes pak anies kok bisa sabar banget ya nahan fitnah bertahun tahun...,Positif
@BANGVELLX @c0mbra1n @sosmedkeras Alasan bodoh siapa bilang anies belum pernah menjabat? Bedakan yg 5 tahun di Menhan tapi sudah bermain² dengan uang negara begini kalau hati busuk yg mau di lihat hanya yg buruk² saja.,Negatif
pak Anies yg difitnah aku yg pengen nangis kuat bgt beliau ,Positif
@yshmne___ Sebenernya kalau diliat pas pencalonan gua tau kalau kemungkinan menang nya kecil karena Nasdem para kadernya gak semuanya setuju ditambah pak Paloh juga set hati dukung pak anies.tapi gua pernah denger kalau pak Anies ini garis tangannya bagus walaupun gua ngerasa -,Positif
@Ibrahimaji33 @ebiipurai Dihhhh? sori yeee 10 tahun lalu udah ikut support Mas Anies di Konvensi PD udah kagum dari dulu https://t.co/cHddWvD8k1,Positif
@WidasSatyo Orang berkontestasi seperti ini hal biasa Pak. Dia tahu jelek nya Ahok lalu diungkapkan dengan gaya menasihati kalau Anies jadi gub ya begini..begitu. Sama kek merubah nama jalan RS konsep air masuk tanah...supaya kelihatan fresh from the oven karya Anies.,Netral
Survei Asing Prediksi Hasil Pilpres Bukan Anies-Prabowo-Ganjar Tapi.. https://t.co/dFFaazqWHb,Netral
@NdrewsTjan Ada yg ngerti mksud dari ini bang?? https://t.co/w4p85Cx9wX,Netral
ngerti kok pak Anies syndrome perfect person ini selalu merugikan kita yang selalu dikira 'kind person'. dikira gak boleh memasak mengkritik bargaining etc hidup kan prinsip utamanya honesty and transparancy mereka menuntut kesempurnaan karena nyari hal yg gak ada dari kita,Negatif
Warna orange di JIS saat kampanye akbar Anies- Muhaimin itu ada 3 Warna PKS Pendukung Anies pakai baiu timnas Belanda dan Kursi Kosong.,Netral
@SumitroYoel Biasanya orang baik pilih orang baik. Orang cerdas memilih dengan cerdas. Pak Anies org baik pak Anies orang cerdas. Pertanyaannya: Seberapa banyak orang baik atau org cerdas di Indonesia? Tunggu keputusan dan kehendak Alloh SWT Tuhan YME. Kita hanya bisa berikhtiar dan do'a.,Positif
iya bener kaaak pendukung Anies itu nyebelinnnn semuaaaaaaaaaa setuju banget sayaaaaaaaaaa. Say no to PKS! Say no to FPI! Say no to HRS! Mari kita pilih pemimpin berdasarkan pendukungnya! 01 pendukungnya jelek semua ayo kita lari ke 02/03 krn pendukungnya hebat2️,Negatif
gantengan staff nya pak anies yang mas gian anjay,Netral
@alextham878 @prabowo Aku tetep pilih pemimpin berdasarkan rekam jejaknya yaa jelas aku pilih Anies dong masa dukung PS. Rugi dong https://t.co/XExvmMCBcJ,Positif
@SimplyRaka @RolantinoAbdi Iya terima kasih... Itu artinya kedua ilmu tersebut udah nancep di kepala pak Anies.,Positif
@gahana5150 @SumitroYoel Tapi coba dibaca lagi kayanya ga ada yang jatuhin pks itukan pemikiran awal mereka tentang pks tapi setelah itu mereka tahu bahwa pks ga pernah nyetir pak anies,Netral
Ya Allah tolong nanti semua penderitaan di kepimpinan prabowo tolong kasih ke pendukungnya sama yang fitnah abah anies jangan saya juga ikutan (^_^),Negatif
menang ga menang intinya saya sudah merasa terhormat ada di barisan perubahan! saya belajar banyak hal selama nonton desak anies debat kadin. terimakasih.,Positif
@sofiesyarief Awalnya juga bingung...antara ganjar dan anies sm2 punya plus minus nya lama bgt mikirin ini tp trus move on mulai ngeliat cawapresnya trus liat tabrak prof nya mahfud akhirnya mikir kek nya hrs 03 krn ada mahfud yg ngerti hukum jd paling ga negara bs ditata lbh baik.,Netral
Salah satu masterpiece dari pendukung anies ,Positif
@GeiszChalifah Bener terpesona sama pak anies euyy. yuklah AMIN aja dulu. jika kalahpun setidaknya kita sudah berjuang untuk AMIN dan kita lanjutkan ke pak ganjar yah. Say no to nomor dua pokoknya. https://t.co/wAEqlwxc9u,Positif
jahat banget sumpah karakter pak Anies dibunuh terus,Negatif
Selalu keren!!! Paling suka yang Anies's portofolio.,Positif
@SumitroYoel One time sebelum pilkada dki aku pernah ikut kajian ust. Firanda. Waktu itu kajian mingguan biasa bukan tabligh akbar atau semacamnya. Besoknya dapet kabar dari group kalo ternyata pak anies hadir di sana di ruang terpisah (ada fotonya). Beliau sama sekali ga nunjukkin diri,Positif
@surinaken Itu anies ditanya pertanyaan gibran menunggu tawaran anies jawab saya cek dulu ga ada bilang mau tuh pas dicek aturan MK ga memungkinkan muncul dah tuh video anies nolak krn aturan MK ga memungkinkan..gitu aja ga ngerti lo bang..,Netral
@GeiszChalifah Tepat pilihan hati kita ke pak anies. InsyaAllah harapan kita akan terwujud. Namun apabila beliau kalah di putaran satu sebaiknya kita berikan harapan itu ke pak ganjar. jangan yg ono yahh. https://t.co/XJhPxcMcGp,Positif
@NdrewsTjan @letkol_cahyadi Haelahh klo dikasih DATA dan FAKTA NGEBANTAHNYA cuman BACOT DOANG bilang itu SALAH itu FITNAH itu HOAX NENEK gua juga bisa GOBLOKKK !!!,Negatif
@Fahrihamzah Tidak benci tidak pula marah tspi kami pilih 01 Anies Muhaimin.,Positif
Anis-Cak Imin Jakarta.. Prabowo Bogor Gibran Solo Ganjar Semarang prof mpur Semarang.. . . Ya dan saya Ambon(maaf bukan caleg apalagi capres) Pemilu 2024: Ini Lokasi Nyoblos Anies-Muhaimin Prabowo-Gibran dan Ganjar-Mahfud https://t.co/7cp6Z2mz83,Netral
@its7ofmaygurl intinya kalo khawatir partai yg mendukung anies legislatifnya coblos lawannya. jd pilih 01 tp legislatifnya milih pdip,Netral
@Luqbaehaqi Anies yg paling bisa membedakan bahwa duit negara ada duit untuk kepentingan masyarakat seluruhnya bukan untuk kepentingan golongan yg mengusungnya ...,Positif
Good job team dan aku baru tau kalo ecopark segede ituu pantesan aku jalan gak nemu ujung nya keren bgt ya pak anies semua yang dibangun pasti untuk masyarakat banyak https://t.co/AahUZCnnjH,Positif
@GeiszChalifah Rakyat selalu ada untuk pak anies. kalahpun bapak akan kami perjuangkan suara ini kepada pak ganjar. kami gak akan memberikannya ke 02. https://t.co/Med12rFZgd,Positif
@GeiszChalifah Saya mendukung Pak Anies sebagai pilihan utama saya karena saya yakin dengan visi dan komitmennya.Namun jika Pak Anies tidak berhasil saya siap mendukung Pak Ganjar sebagai pilihan kedua saya. Saya tegas menolak mendukung Prabowo karena kekhawatiran terhadap potensi kecurangan https://t.co/YUqk2CP9cO,Positif
CINA JADI SUTRA DARA ? PERCAYALAH TAKDIR ALLAH SWT TIDAK ADA YG BISA MENENTANG . ALLAH SWT SANGAT SAYAANG KEPADA RAKYAT INDONESIA BUKTI NYA ALLAH SWT KIRIM KAN PAHLAWAN RAKYAT BERNAMA BPK ANIES RASYIED BASWEDAN CUCU RASULALLAH https://t.co/KL5hCltfyD,Positif
@akunyakul Yg kayak alam itu banyak di jakarta mba. Rajin naik mrt aja ketemu lusinan kayak dia itu. Lagian kok sebutannya jadi alam ganjar ya? Bukannya harusnya pakai last name bapaknya? Alam pranowo? Spt mutiara baswedan itu bener. Bukan mutiara anies .,Netral
SATU PUTARAN UTK PRABOWO ITU artinya Prabowo tdk ikut lagi pada putaran kedua ( langsung keok ) Karena di putaran kedua hanya ada Anies &amp; Ganjar,Netral
@JamalBoegis @aniesbaswedan @cakimiNOW Anies putaran pertama lewat,Netral
@Fahrihamzah tetap pada prinsip sih kalau anies kalah bakalan dukung ganjar. anti prabowo https://t.co/P6KSmakNEM,Netral
@othemii_ Ini tanda bahwa pak Anies itu kuat bngat baik di lapangan reel mau pun di medsos.. kejutan besar tgl 14 feb. Anis memimpin perolehan suara.,Positif
@meerkatchorom @perangutan23 @aniesbaswedan Dgn sgala prestasi p Anies saat jd gubernur apakh kluarga kakak nggk mngapresaisix hngga lbh mbdukung silver fox? Atw maaf just my opinion mngkn nggk suka aja atw krna agama maaf skali lg,Positif
@SumitroYoel Koh aku smpek bgibarin bendera putih. Bener benerrrr fitnahan ke pak anies luar biasaaaaaaa . Gk tau lagii musti gmna ,Negatif
@yshmne___ Jangan sampe kita cuma dapet hikmah dari percintaan pak Anies &amp; bu Ferry seperti kita cuma dapet hikmah dari percintaan pak Habibie &amp; bu Ainun,Netral
@tempodotco Hindari perdebatan tentang PraGib lebih baik persiapkan dukungan untuk GanjarMahfud jika Anies-Muhaimin tidak lolos. https://t.co/hIhuBZ2SMs,Netral
@stacitarpeta18 @aniesbaswedan @Lanoko_ Betul sekali! Setelah era sebelumnya PBB malah naik 100%! Terimakasih Pak Anies yang sangat memahami dan menghargai jasa para Pahlawan Bangsa!,Positif
@kucingngolet Ya di 01. Makane nonton vidio desak anies,Netral
@OposisiCerdas Dalam dunia yang gelap Pak Anies adalah sinar terang yang memandu kita! https://t.co/BX04KMTPBa,Positif
Lu semua pasti kek gini udah nemu jawaban dan pilihan paling potensial cuma ya balik lagi elu cuma benci anies atau fanatik ke paslon lain yg jelas jelek,Negatif
@_soebak Pak anies nafas aja dah salah kata w mah,Negatif
@its7ofmaygurl ga apple to apple sbenernya soalnya anies bukan kader partai,Netral
@OposisiCerdas Pak Anies adalah jembatan emas menghubungkan kita dengan masa depan yang gemilang! https://t.co/UPtnPJ0iA8,Positif
@Yupheak @3dyw_official @ElizarIrnold @ZulfiSeptiyan @jokowi @prabowo @gibran_tweet Sejauh ini fakta yg ada emang seperti itu. Yg gue liat ini bermula dari pilgub dulu Ahok melakukan kesalahan dan memicu amarah banyak muslim kebetulan saat itu lawannya Anies jadilah Anies seolah-olah menjadi idola bagi mereka.,Netral
@lilaccountz Kami bikin yaseen 41 di kampung berdoa banget supaya pak anies bisa menang. Karna satu satunya cara bikin pak anies menang cuman kuasa Allah. Melihat kecurangan sudah terang2an dilakukan .,Positif
terutama trrkait politik identitas barulah gw merasa bersalah pernah benci sm pak anies... https://t.co/qhxWlROrDi,Positif
@OposisiCerdas Mari kita bersama-sama memeluk harapan menyapa pagi yang cerah bersama Pak Anies! https://t.co/k5rfIT1R7c,Positif
@areuokayhun @natasashim @apocallepse @Tokunatsuo @meeels____ @Icanisa31 @Bull_winner Lah waktu kampanye Malaikat Jibril ada anies di samping cuma cengengesan aja. Terus si IMIN bilang kalau gak coblos 01 harus di pertanyaan ke NU an nya adzan 4 arah kampanye di masjid. Apa itu bukan politik identitas?,Negatif
@Rawing1274 @praburevolusi Anies cuma jago berkata kata jago narasi jago gagasan tp nol kerja malah angin gak ada KTP nya air di suruh parkir ..,Negatif
politik identitas disematkan ke pak anies sampe segininya ya. pembunuhan karakternya dapet banget. dan kl ngeliat orang kebanyakan di luar twitter masih percaya,Negatif
Para pejuang perubahan di sisa waktu yg ada 1 hari menjelang pencoblosan mari semakin dekatkan diri kpd Allah SWT dan berdoa agar pasangan capres cawapres Anies Baswedan &amp; Gus Muhaimin Iskandar terpilih sbg Presiden &amp; Wakil Presiden RI 2024 - 2029,Positif
@rizkidwika Memilih pak Anies krna gak mau jd bagian dari orang yg merusak demokrasi. 1998 saat menumbangkan orba aku gak ikut krna masih bayi. Tp 2024 aku gak mau jadi bagian yg MENGHIDUPKAN orba 2.0,Positif
@tempodotco Tolak aja PraGib dan siapkan diri untuk menyambut pilihan GanjarMahfud jika Anies-Muhaimin tidak memenangkan pemilihan https://t.co/L3G6VjamNO,Netral
@itsurboihyl malah non-supporter anies yg lbh sewot soal sentimen agama di anies. kita mah pendukung &amp; yg masuk jd pendukung santai2 bae,Netral
@OposisiCerdas Dalam cahaya keberanian Pak Anies adalah bintang yang menyinari langit malam! https://t.co/kKyeMCzNMB,Positif
Guys ak kalo bahas politik itu becanda yh. tapi klo nge-roasting mas Anies itu beneran. gelut yuk @alfarkive ak pendukung 02,Negatif
@Fahrihamzah yakali hari gini masih dukung prabowo rugi donkk. mending yg pasti kayak anies aja https://t.co/8SjoG6mEG8,Positif
@heiyou840 @Bull_winner Itu ada link nya percuma debat Ama pendukung Anies. Baru 3 kata lucu Film ini netral yg buat aja dari fraksi pekaes Ama pe de i pe wkwk di akhir video ada salam 4 jari wkwkw. Kerja kelompok nih ye,Netral
@aniesbaswedan @raffimulyaa Tweet 2012 video jadul pak anies dari dulu sampai skrg konsisten dg ucapan dan tindakan ,Positif
@OposisiCerdas Komitmen Anies dalam memperjuangkan hak-hak rakyat menunjukkan kepeduliannya terhadap keadilan sosial https://t.co/8c1Ax1F3wy,Positif
@OposisiCerdas Bersama Pak Anies kita rajut impian membangun kota yang sejahtera! https://t.co/dcB6TgjaLN,Positif
lalu krn pas itu sibuk gw blm ngulik dia lbh lanjut lagi hingga akhir tahun lalu gw bener2 terpukau sm anies ketika nonton video yg dia jelasin jaklingko. Mnrt gw itu menunjukkan kemampuan retorika dan leadership yang buaguss bgt :') akhirnya baca2 deh tuduhan dan hoax ttg dia-,Positif
@armievikander @SumitroYoel Sebagai Muslim ikhtiar dlu kak baru serahkan hasilnya sama Sang Maha Kuasa. Pak Anies dan cak Imin juga sudah banyak ikhtiar dengan kampanye-nya dan sisanya tinggal berserah pada takdir. Bagi saya tinggal kencangkan doa untuk minta pemimpin yang baik bukan yang Dzalim,Positif
@othemii_ Gue tu kadang sedih liat Pak Anies beliau selalu dituntut buat jadi sempurna 100% mau sm pendukungnya bahkan sm hattersnya sendiri. Salah ngomong aja uhhh digorengnya sampe gosong,Negatif
Coba nonton desak Anies. Sikap beliau mengenai kelompok rentan sudah dijawab kok.,Positif
@yshmne___ Kalau anies kalah lalu gabung rekonsiliasi jadi menteri? Jadi Allah ngapain dia? Politik itu masalah muamalah gak ada hub sama ibadah. Pendukung OI mana kan paling ngerti soal ginian orang kampanye undang malaikat jibril,Netral
@geloraco Ayuklah kita tumbangkan rezim saat ini. namun apabila pak anies di curangi dan kalah kita berjuang melalui pak ganjar. https://t.co/G1paSpTq5T,Netral
Satu minggu sebelum debat pertama pilpres aku tuh bahkan GAK TAU ada manusia bernama Anies Baswedan. Siapa sih dia kok tiba-tiba nyapres?? Dan setelah debat wapres aku bahkan masih senang dan ngikutin semua twit Gibran HAHAH. Iya aku 02 harga mati. Tadinya.,Netral
@zuzufile ASLII DARI SEMUA PERBUATAN YANG ORANG BILANG TENTANG PAK ANIES INI YANG PALING NGENA ENERGI POSITIFNYA NYAMPE SINII,Positif
@OposisiCerdas Di pelataran kehidupan hanya Pak Anies yang membawa bunga kejayaan! https://t.co/NjbWCMxCUT,Positif
Gue yg minoritas aja muak sama politik identitas yg selalu disalahin ke anies emg kalo paslon lain udah jelas aman damai? Yg bermasalah kelompok tertentu dan udah dibubarin elu mah emg cuma benci anies tot pelihara aja tuh penyakit jelek sampe kena karma,Negatif
@OposisiCerdas Anies adalah pemimpin yang visioner dan bertanggung jawab terhadap masa depan bangsa https://t.co/svGXkHyruZ,Positif
@ccacon wkkwkw pdhl kalo ajudan masih mending ajudan pak anies https://t.co/eDVRASGVE7,Netral
@Ndons_Back @99propaganda @bengkeldodo @are_inismyname @florieliciouss @Bank_Joee_ @BANGSAygSUJUD @AditBandit234 @Lembayung071 @P4P4B0W0_2024 @cuitcuap_ Lebih rame jis lah kalo sampe anies kalah pun saya mending dukung 03 aja https://t.co/gCVZhgyPUi,Netral
gue liat Pak Anies tuh kaya ada harapan buat org miskin kaya gue gue ga butuh bansos gue ga butuh dikasihanin. gue butuh kesempatan untuk maju. dibanding bansos harga sembako dimurahkan dan umr dinaikkan jauh lebih membantu buat gue.,Positif
@OposisiCerdas Di jalan yang penuh ranjau hanya Pak Anies yang membawa peta keamanan! https://t.co/ozoEZlSzj6,Positif
Anies menang 1 putaran,Positif
@Fahrihamzah memang ganjar sih pilihan satu satunya kalau anies kalah ogah bgt pilih prabowo https://t.co/Z3KmLYyAyz,Netral
@OposisiCerdas Mari kita jadikan Pak Anies sebagai panutan membimbing kita menuju masa depan yang cemerlang! https://t.co/T2rDA7m6Ja,Positif
Anies jelek dimata politik. Itu mah elunya kemakan framing media fitnah wkwkw. Coba telusuri. Yang suka dari beliau dia kerja tanpa disorot media,Positif
hah.... beliau udah jelas begins dan yang nanggung bebannya Pak Anies sampai detik ini....? Kalian beneran anjing sih,Negatif
@Fahrihamzah kalaupun anies pilihanku kalah ya gas ganjar.. yakali pilih prabowo https://t.co/f9AOyHAS83,Netral
@geloraco pilih yg amanah seperti pak anies dan juga bisa bekerja serta terbukti. jangan yg ambisi gagal nyampres berkali hihi semisal kalah ada pak ganajr yg punya program konkrit juga untuk indonesia. https://t.co/PdsYfPQo5P,Positif
@Fahrihamzah hanya ganjar lah yg tersisa jika anies kalah... mau dibawa kemana indonesia kalau prabowo yg menang.. https://t.co/uiydyIzrhu,Netral
@YUT4NC7 hahahahah mkmkmk ktnya pak anies yg ngebet sama gibran ternyata pak anies biasa biasa aja woeee mungkin dia tidak mau mmg mkmkmk,Netral
@geloraco ngakak om bowo uda tua gini yah. cari pemimpin yg sehat seperti pak anies dan pak ganjar. kita ke pak ganjar aja kalau pak anies kalah yah. https://t.co/4U2UaJkkhB,Netral
@OposisiCerdas Dengan Pak Anies kita tembus ke angkasa mewujudkan impian bersama! https://t.co/6gyhXR0MLP,Positif
@ARSIPAJA Mas Anies dituduh ini itu namun beliaubsangat sabar.,Positif
@bengkeldodo @aniesbaswedan @prabowo @Ndons_Back @golkar_id @ekowboy2 @HowThingsWork_ @RmHartokopoerbo @Lembayung071 @OfficialDPP_PBB NO! Pak Prabowo dilarang ajak si Anies..gak bener kerjanya etikanya juga zonk,Negatif
@SumitroYoel Saya pertama kali suka Anies ketika debat pilkada secara gentle dia tunjuk hidung ahok didepan orangnya langsung dia kuliahi ahok soal kebhinekaan dia tunjukin ahok bikin wifi dengan nama kafir dia bilang sumber masalahnya adalah mulut ahok yang tidak dijaga....,Positif
@OposisiCerdas Mari kita bersama-sama membangun kota ini dengan Pak Anies sebagai tonggaknya! https://t.co/zoWT9jYBpk,Positif
@geloraco Aku mah ogah pilih pemimpin yg omongannya gak konsisten kayak prabowo ini. kurang berkaca beliau. Kita ke pak anies aja yuk. kalah diputaran pertama bisa ke pak ganjar asal bukan ke 02 aja. https://t.co/r74asaQeu2,Positif
@itsindahg Ya knp hrs anies aj yg ga ada celah kesalahan mbak...calon yg lain salah banyak..tp diem2 aj..udah adem kita2..kmu nyulutin api....,Netral
@cakimiNOW Hanya satu jalan untuk melawan mari kita Menangkan 01 Pa Anies dan Gus Muhaimin,Positif
@OposisiCerdas Dalam riuhnya pertarungan hanya Pak Anies yang membawa bendera keadilan! https://t.co/P43MgzBFg7,Positif
@caramelove___ @YUT4NC7 Dari sini aja jawaban pak anies dah bisa di garis bawahi dan simpuli lah ya beliau gak mau punya calon wakil menabrak hukum eh eh malah pelindungnya bilang pak anies nawarin atau gak ditawarin berpasangan sama ekhem jiiiaaakkhhhh MAKANYA CARI FAKTA,Netral
@BagusSuwunk @WidasSatyo buset yg nyalon presiden Anies apa pendukungnya??? basi banget nyari kesalahan Anies diliat dr pendukungnya. kaya pendukung Paslon lain berjiwa malaikat aja.,Netral
@chitattooes cara pak anies ngomong bener2 bikin gue nyimak dengan tenang cakepp bener pembawaan dan pemilihan katanya orang kalo beradab&amp;berilmu ya giniiii,Positif
@YUT4NC7 Anies gak enakan aja kalo ngomong nolak di depan wartawan he's just being polite.,Netral
Paslon lain pdhl udh ngerendahin jurnalis ngerendahin perempuan ngomong kasar aja masih bisa dimaafin tapi giliran pak anies orang2 pasang standar setinggi langit. Bahkan kelatahhan pendukungnya pun bisa mjd alasan buat ngehate dia sdgkn yg lainnya dianggap wajar.,Negatif
Masih pagi w udah nangis karena LRT. Ya allah sungguh rugi indonesia kalo pak anies ga jadi pemimpin negara ini...,Positif
Berhubung gue bkn timnas AMIN. Gue bakal promosiin website keren punya Abah @aniesbaswedan https://t.co/PZnDc73dFK (yg mau tau tentang Pak Anies+rekam jejaknya) https://t.co/yLhgjbFLgz (yg mau tau informasi seputar fakta dan hoax AMIN. Udh ada 100+ hoax dan fakta yg dibahas),Positif
@NdrewsTjan Lucu ya setelah lihat fakta anies yang katanya intoleran. Mkmkmk,Netral
@oranghuman12 Kalo Pak Anies jadi presiden saran UU yang diubah pertama kali selain UU KPK ya UU Pemilu th 2017 itu yang menjadikan presiden tidak netral,Netral
@whendarkness_ @surinaken Mas udh dibilang Mas Anies tidak ingin menjadi bagian yang melanggar konstitusi. Wong Mas Gibran yang berharap tapi Pak Anies tidak menggubris.,Netral
@SlevinSojiro @SumitroYoel @sahaL_AS Mudah2an anies menang ,Positif
