full_text,label
@jokowi di putaran pertama klo anies kalah masih ada ganjar klo wowo gk dulu https://t.co/qifgJ1FWwf,Netral
Melalui kampanye yang lebih personal kita bisa menyentuh sisi emosional pemilih dan membuat mereka yakin dengan pilihan Ganjar-Mahfud. Ganjar Pranowo terbukti mensejahterakan @m0r3light #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/tfCYqUrMYD,Positif
@geloraco Tidak akan pernah pilih pemimpin yg inkonsisten seperti nomor 2. pilih yg jelas bela rakyat seperti pak anies. maka jika pak anies kalah karena di jegal kita ke pak ganjar kuy. https://t.co/dvbR6PHA2b,Netral
@tempodotco jika Anies kalah namun mari kita lihat ke depan dengan mendukung Ganjar https://t.co/CwMJ54RV07,Positif
@_sanyanya 31 rb suara selalu jadi counter 02 memang kalau dikasih fakta 02 same as kaya temen gue padahal 31rb suara itu gak terbukti ‍️‍️,Netral
Ganjar Pranowo dan Prof Mahfud mengajak masyarakat untuk berperan sebagai penjaga demokrasi yang cerdas . Ganjar Pranowo hanya yang terbaik untuk rakyat @cakeccainee #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/XlFhkN2PTb,Positif
@tanyakanrl ini pak ganjar kah,Netral
Dukungan tanpa pamrih dari Semarang menjadi kekuatan yang tak tergoyahkan bagi perjalanan Ganjar - Mahfud ke puncak kekuasaan . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @mudaaselalu #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/wTLOyDIeMM,Positif
@Maulanairsyad18 Mutiara baswedan boleh alam ganjar nggak boleh wkwk,Netral
@geloraco maklumi saja kakek pula hehe kami mah AMIN yakan. ada pak ganjar juga kalau jagoan kami kalah. https://t.co/x79db12wUP,Netral
@timpenguinnas ganjar pasti m3nang karna ganjar punya sikap yg gigih untuk bangun negara #GanjarSikatKorupsi,Positif
@Jumianto_RK Pak Ganjar selalu dukung anak muda yg mau berkarya. Ganjar Mahfud Hebat #Coblos3 https://t.co/QeZr8zKAKN,Positif
@stargzie ganjar suka alam,Positif
@kurawa Yang naikan suara Ganjar diawal itu endorse Jokowi. Bukan PDIP. PDIP pada waktu itu masih inginkan Puan yg jadi Capres.,Netral
@ganjarpranowo Asik banget jogednya pak ganjar dan pak mahfud hihihi,Positif
@geloraco Sudah tua. jadi suka lupa pake jalur apa kmaren cawapresnya. makanya jangan dipilih yang kayak gini. masih ada yg lebih sehat jasmani dan rohani. pak anies dong yah. kalah kita pun ada juga pak ganjar yg punya kapabilitas yg mumpuni. https://t.co/3omBrJNJtT,Netral
Dengan ajakan dari Ganjar Pranowo dan Prof Mahfud masyarakat merasa memiliki tanggung jawab moral untuk mengawal proses pemilu . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @Fahrur78428464 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/UDzGx7OP5o,Positif
Warga Semarang terkesan dengan komitmen Ganjar - Mahfud untuk memajukan kota mereka . Kesejahteraan berkali lipat Indonesia Hebat ! @mzhimli #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/axeED7U6ym,Positif
@ganjarpranowo Bersama ganjar mahfud untuk indonesia yang lebih baik lagi,Positif
1206 responden itu sudah cukup banyak. Dan yakinlah tak ada pembagian bansos ataupun dimintai data seperti no WA alamat dll di survei ini. Survei Litbang DPP #SahabatGanjar dengan 51 4 % untuk Ganjar-Mahfud Bisa 1 putaran dong kalo gini #GanjarMahfud2024 https://t.co/dDHosUV7Dm,Positif
Ada 2 hal yg akan ditinggalkan oleh Jokowi 1. Pembangunan infrastruktur disegala bidang 2. Demokrasi Hukum KKN hancur disegala lini. Untuk memperbaiki semua ini Solusinya Ganjar &amp; Mahfud 1. Ganjar memperbaiki ekonomi segala bidang 2. Mahfud memperbaiki hukum segala bidang.,Positif
Hasil exit poll di manca negara adl modal utk di dalam negeri. Biasanya di luar negeri menang dan apalagi di dalam negeri pasti menang. Siapkan emb3r dan mewek ramai2 Rebo malam di kartanegara !!,Netral
@BangWin04 Sudah mendukung Jokowi anak mantunya menjabat Airlangga Luhut yg Golkar malah jadi menko. Bukanya Puan malah Jokowi mengendors Ganjar. Mau minta perpanjangan pula dimana akan melanggar trade Mark PDIP menjunjung konstitisi,Netral
@alextham878 Anies kalah? Tidak masalah mari dukung Ganjar https://t.co/ie8tVh7rXO,Positif
@Fahrihamzah Mau anies kalah pun saya lebih baik untuk dukung saja pak ganjar https://t.co/zkUbKLhb0b,Positif
@tempodotco Jika Anies kalah lebih baik dukung Ganjar daripada 02 untuk kestabilan dan kemajuan indonesia https://t.co/sERtw50XKL,Positif
@VIVAcoid Di luar Negeri baru beberapa Negara aja uda Memimpin apalagi semua negara dan didalam Negeri Ganjar-Mahfud uda menang Pak Lurah.. anda jangan menggunakan alat Negara dan Kekuasaan untuk membuat kecurangan dan Spekulasi suara di KPU yah https://t.co/eDbkHC1QUZ,Netral
@aan_muba mantap,Positif
@Fahrihamzah pak Anies kalah di putaran pertama? jelas pilih pak Ganjar dong ngapain pilih Prabowo https://t.co/Nz6ZRRI7AL,Positif
Semangat rakyat Semarang dalam mendukung Ganjar - Mahfud sungguh membara . Kesejahteraan berkali lipat Indonesia Hebat ! @tasyajuwita #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/d6mHBEPQr7,Positif
Dulu pilih Jokowi sekarang Mas Ganjar jadi pilihan kita . Ganjar Pranowo hanya yang terbaik untuk rakyat @ujg999 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/0FukgioNVf,Positif
@ccacon Wkwkw bener. Mana yg 01 punya Mutiara Baswedan dan 03 punya Alam Ganjar..,Netral
@ganjarpranowo @ernestprakasa Sosweet sekali sih pak Ganjar nonton bareng sama Bu Atikoh ,Positif
@timpenguinnas Apapun yang terjadi tetap konsisten dukung ganjar-Mahfud ,Positif
Ganjar-Mahfud hadir untuk memastikan bahwa tak ada lagi yang terpinggirkan di republik ini @ianseelou #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ToAf8KmfJj,Positif
@Fahrihamzah saya bakal Ganjar kalo di putaran pertama Anies kalah ga bakal dukung Prabowo https://t.co/Zh0fjP5aW5,Positif
Kehadiran Pak Ganjar dan Mas Mahfud dalam kampanye akbar Hajatan Rakyat semakin memperkokoh rasa optimisme warga Semarang . Ganjar Pranowo terbukti mensejahterakan @MasGili #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/nYbwlHdNUG,Positif
Alam ganjar itu siapanya pak ganjar to???? https://t.co/h0wXYmCmwp,Netral
Bersama Ganjar Pranowo masyarakat didorong untuk bertindak sebagai penjaga keadilan dan kebenaran pemilihan . Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @fauriza_ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/zqUgtlprR5,Positif
Meski beda tetap damai di Malaysia.... 03 mendominasi coblosan di Malaysia.. 🇮🇩🇮🇩🇮🇩🇮🇩 https://t.co/5zEhlR2WwP,Netral
Warga Semarang yakin Ganjar - Mahfud akan membawa perubahan positif setelah hajatan rakyat tersebut . Ganjar Pranowo hanya yang terbaik untuk rakyat @tinantang #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/yszLHU2JMf,Positif
@PSSleman Ganjar fokus balbalan,Netral
Tetaplah optimis dan yakin bahwa Ganjar-Mahfud akan memimpin dengan baik. Bersama Ganjar kita sejahtera @metahyunn #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/zE6e1kqIsz,Positif
Ganjar-Mahfud bukan sekadar janji tapi komitmen untuk memastikan keadilan bagi semua @imdinus #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ZqtlJlNKUL,Positif
Hajatan Rakyat Ganjar - Mahfud membangkitkan semangat kebangsaan di Semarang . Tiga Kali Lebih Sejahtera Indonesia Jaya! @mediaatre #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/y8Z7BMzFtG,Positif
Ganjar mahfud bg?,Netral
Gak usah pusingin partai PDIP krn partai ini nyaman di segala situasi. Bisa jadi partai pemerintah dan bisa juga jadi oposisi. Kita lihat besok 14 Feb 24 aja.,Netral
@killthedj Jokowi ada 2 hal yg dia tinggalkan 1. Pembangunan infrastruktur disegala lini 2. Demokrasi yg hancur KKN dimana hukum babak belur. Untuk memperbaiki semua ini alternatifnya hanya 1. Menangkan 03 Ganjar Mahfud 1. Ganjar akan memperbaiki semua ekonomi dll 2. Mahfud Mslh Hukum,Positif
@abu_waras Kuyysss AMIN kan indonesia. jika masih belum saatnya kita bersamai pak ganjar. jangan sampai yang dinasti yg naik. hancur nanti negara kita euy. https://t.co/zqRmYkMynj,Positif
Slank3rs dan Mas Ganjar Pranowo&amp;Prof Mahfud Md kolaborasi energi positif untuk mewujudkan perubahan positif di Indonesia.. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @tuanxrab #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ETuHWlQUxx,Positif
Keberanian Ganjar Pranowo dan Prof Mahfud dalam menghadapi potensi kecurangan pemilu adalah cerminan dari kepemimpinan yang tangguh . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @fllowaura #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/xfnTi52Lfo,Positif
Semua dukungan kita terasa lebih dalam lewat kata-kata bijak mari bersama-sama membangun citra positif untuk Ganjar-Mahfud. Kesejahteraan berkali lipat Indonesia Hebat ! @miniariesy #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/pxHWFE8qIp,Positif
Kehadiran Ganjar - Mahfud dalam hajatan rakyat Semarang membawa optimisme baru bagi masa depan kota . Ganjar Pranowo terbukti lebih baik @michaelsuryo #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/jhXAkkzkx5,Positif
Dulu mempercayai Jokowi sekarang yakin Mas Ganjar punya visi yang kuat . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @Tha_Nezz #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/JJ2atT3es3,Positif
@abu_waras Bismillah AMIN yukkk. kita satukan suara kita. namun jika masih kurang kita berjuang bersama pak ganjar di putaran kedua untuk mengalahkan si perusak demokrasi. https://t.co/MQ9MBXKpi3,Positif
Suara kita nyawa demokrasi Kawal dengan penuh semangat. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @SitiNurSadiyah3 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/GgBScSANQ9,Positif
Ganjar - Mahfud berhasil mendapat tempat di hati warga Semarang lewat Hajatan Rakyat . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @txtbarbiey #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/bgPDPSlMzr,Positif
Ganjar Pranowo dan Prof Mahfud mengajak para pendukung untuk tidak lelah menjaga integritas pemilu hingga titik akhir perhitungan suara . Kesejahteraan berkali lipat Indonesia Hebat ! @funnyasarchive #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/f1NdDHaIvD,Positif
Kebersamaan Ganjar - Mahfud dan rakyat Semarang tercermin dalam hajatan rakyat yang meriah . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @mhmmdfahmiiii #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/HpoodSqS33,Positif
Kampanye akbar Hajatan Rakyat menjadi momen bersejarah bagi warga Semarang dalam mendukung Ganjar - Mahfud . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @mofathan #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/aMo9pxsfDe,Positif
@abu_waras Yang penting kita berjuang aja dulu untuk AMIN. kalau kalah masih ada harapan ke pak ganjar kita daripada harus yg suka tantrum. https://t.co/L3KFJtXdxH,Positif
@ganjarpranowo @ernestprakasa bener pak ganjar filmnya bagus banget ga bosenin nontonnya,Positif
Kita memiliki peran penting dalam memastikan Ganjar-Mahfud mewujudkan visi dan misinya. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @moon16summer #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/29VkECdoD1,Positif
Dukungan penuh dari saya untuk Ganjar Mahfud semoga sukses . Ganjar Pranowo terbukti lebih baik @chrisiman25 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/1kVR5xQTn2,Positif
Dulu pilih Jokowi sekarang semangat baru berkobar dengan Mas Ganjar . Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @This_is_patrikk #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/X9aS5xZfOf,Positif
@wantahgdn__ Jangan gentar...ada Ganjar...jangan takut ada Mahfud ️ Ganjar Mahfud Hebat #Coblos3 https://t.co/hdJWt5JwTu,Positif
Inklusi bukan sekadar slogan tapi landasan kepemimpinan. Ganjar Pranowo hanya yang terbaik untuk rakyat @flowerskiez #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/e5cneD4MGh,Positif
Kebersamaan rakyat Semarang dan Ganjar - Mahfud menciptakan atmosfer positif dan penuh semangat . Bersama Ganjar kita sejahtera @vanyawrd #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/UP1WMppNHz,Positif
@delyano201 @zy_zy_its_me Lah saya malah nyoblos di kening pak Ganjar dan pak Mahfud pake gunting kecil ,Negatif
Ganjar dan Pak Mahfud memotivasi masyarakat untuk berperan aktif dalam menjaga proses pemilu sebagai bentuk tanggung jawab bersama . Ganjar Pranowo terbukti lebih baik @DKXK__ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/evlvcWrYfu,Positif
live H-1~polling Capres~Anies-Muhaimin~Prabowo-Gibran~Ganjar~Mahfud ~ SI... https://t.co/SQwawcXcrD via @YouTube film dokumenter ini membongkar kejorokan dan keculasan kekuasaan dalam memenangkan pilpres?,Negatif
@abu_waras memang harapan kita adalah pak ganjar jikalau malah pak anies yg kalah di putaran satu. yg penting bukan yg gemoysian dah. https://t.co/1Mn5xkTVfo,Positif
Mari tingkatkan awareness dengan mengeksplorasi berbagai sudut pandang yang meyakinkan Keberagaman argumen adalah kekuatan kita. Ganjar Pranowo hanya yang terbaik untuk rakyat @mukaikhlas #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/60EWBOsLM7,Positif
Dulu dukung Jokowi sekarang kita sokong Mas Ganjar . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @tindyar #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/i9lxdwBiYx,Positif
Dalam wacana mengenai pertahanan Ganjar Pranowo menonjolkan keberpihakannya terhadap peningkatan kapabilitas militer Indonesia . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @clarascaelum_ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/OFJ2Pkt202,Positif
Segitu ketakutannya ya klo engga ya tinggal bantah diemin jg ilang sendiri. Kaya waktu Kiky saputri koar koar ganjar nge cut roastingan nya ya klo engga ya ngapain repot. Semua orang tau gibran curang nepotisme ga ada adab. Cm pendukungnya aja pada nerima.,Negatif
@irwanka5 Hubungannya sama jokowi apa...,Netral
Sukses selalu untuk Mas Ganjar&amp;Prof Mahfud karena mereka tidak hanya berbicara tentang keadilan tetapi juga bertindak nyata untuk mewujudkannya dalam kebijakan&amp;kebijakan konkret. Ganjar Pranowo terbukti lebih baik @uyayhawe #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/gitW0fw3BC,Positif
Dengan Ganjar - Mahfud kita bisa membangun Indonesia yang lebih baik. Ganjar Pranowo hanya yang terbaik untuk rakyat @akulucu101 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/UMoVcWSTM8,Positif
Hajatan Rakyat membawa semangat kebersamaan yang menguatkan persatuan dan kesatuan bersama Ganjar - Mahfud. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @paulputra752099 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/UVlfn4Noem,Positif
Iya anjir alam ganjar gak ngapa-ngapain jd dimaki-maki emg jokowi kimak,Negatif
Moment @ganjarpranowo makan malam bersama Cak Lontong di Resto Sego Bancakan Pawone Simbah Kawasan Kota Lama Semarang Banyak pengunjung yang menghampiri Ganjar untuk menyapa sampai meminta foto bersama. #YakinPilihGanjar #ganjarpranowo #ganjarmahfud2024 https://t.co/IkGlF8kZrF,Positif
@ganjarpranowo Kompak selalu pak ganjar dan pak mahfud,Positif
Dulu yakin sama Jokowi sekarang percaya Mas Ganjar bisa lebih . Kesejahteraan berkali lipat Indonesia Hebat ! @Tophaa #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/QpCPeVRW1j,Positif
Dukungan kita kepada Ganjar-Mahfud adalah investasi besar bagi masa depan bangsa yang lebih baik. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @nafiahayyu #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/lG2Bz64plU,Positif
@badakmeledak_ Muka lu kayak Ganjar ,Negatif
@DokterTifa Jangan galau kalau Pak Anies kalah di putaran pertama masih ada Pak Ganjar https://t.co/ueQM70ltIM,Positif
@arifin34533 Metal Menang total,Netral
Kemeja khas dari Hoya Fields menjadi lambang dari dukungan mereka pada produk lokal berkualitas . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @Courier25447916 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/72zMAhXBjb,Positif
Jangan ragu untuk memilih Ganjar - Mahfud mereka sudah terbukti peduli kepada rakyat. Ganjar Pranowo terbukti mensejahterakan @addhe_75 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/BUsN2OpQNm,Positif
Kerjasama erat antara Ganjar Pak Mahfud dan masyarakat menjadi kekuatan untuk mengawal integritas pemilu . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @dwendxllion #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/aB3jYBeEu7,Positif
Suara hati rakyat Semarang mengalir deras untuk Ganjar - Mahfud dalam kampanye akbar. Ganjar Pranowo terbukti mensejahterakan @onyoury_aa #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/fgNlkAHQUt,Positif
Dalam kampanye akbar di Semarang Ganjar - Mahfud berhasil menciptakan energi positif yang memancar ke seluruh pelosok kota . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @MuhadiPutra12 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/Y6P3Cp9FSI,Positif
@IifSyaifuddin Penghianat dia...,Negatif
@ganjarpranowo Pak Ganjar juga semangat jangan kalah goyangnya sama pak Mahfud dong hehe,Positif
Hajatan Rakyat di kota Semarang menjadi puncak kebersamaan antara Ganjar - Mahfud dan masyarakat dalam perjalanan menuju kemenangan . Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @nabiljuneed #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/cM4LugdHRg,Positif
Ganjar menegaskan pentingnya menjaga netralitas dan independensi penyelenggara pemilu untuk mewujudkan pemilu yang bersih . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @ElfShibeewol #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/JljtFzACct,Positif
Kampanye Ganjar - Mahfud di Semarang tidak hanya meninggalkan jejak politik tapi juga jejak kebaikan di hati masyarakat. Ganjar Pranowo hanya yang terbaik untuk rakyat @paviyya #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/KBusCF5gPx,Positif
Coblos Ganjar - Mahfud untuk keadilan dan kesejahteraan bagi semua. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @AfifMaruf_IM #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/zCqL5qm47U,Positif
@ganjarpranowo Anak muda pasti pilih Ganjar Mahfud karna Ganjar Mahfud ini yang terbaik ,Positif
Janji Ganjar untuk duduk bersama penyandang disabilitas menciptakan harapan baru. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @goosefairmornng #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/syuabDR14J,Positif
Ganjar Pranowo dan Prof Mahfud mengajak kita untuk menjadi penjaga keadilan dalam pemilihan . Bersama Ganjar kita sejahtera @hyubhyukkie #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/D1Rx2vg2el,Positif
Usaha keras dan tanpa kenal lelah dari Mas Ganjar dan Prof Mahfud menginspirasi banyak orang untuk berpartisipasi aktif dalam demokrasi. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/yyLK08b9xg,Positif
Kebersamaan dalam Hajatan Rakyat Ganjar - Mahfud di Semarang memperkuat solidaritas di antara pendukung mereka . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @sislen_teh #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/wmI0TBuac6,Positif
@ganjarpranowo Atas izin yg maha kuasa Ganjar Mahfud menang ,Positif
Capr3s Ganjar Pranowo diharapkan mampu meningkatkan daya saing ekonomi Indonesia di tingkat global. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @hiraaeths #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/buCptJcCOA,Positif
Komitmen Ganjar - Mahfud untuk menjaga demokrasi semakin dipercayai oleh masyarakat Semarang . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @nauvalsalsabil #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/zbF565Ou5v,Positif
Dengan ajakan dari Ganjar dan Pak Mahfud masyarakat merasa memiliki peran penting dalam menjaga suara mereka . Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @EtaaaaSaha #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/3UGBx83dyA,Positif
Survei Asing Prediksi Hasil Pilpres Bukan Anies-Prabowo-Ganjar Tapi.. https://t.co/dFFaazqWHb,Netral
Semarang terus bersinar dalam mendukung perjuangan Ganjar - Mahfud. Ganjar Pranowo terbukti lebih baik @onyourz_ou #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/NWKaIXAd8P,Positif
@TirtoID konsisten dukung pak Ganjar-Mahfud,Positif
@KEBUMENinLOVE @An4Julie @drReUtari08 @AditBandit234 @Abahpurwa1 @Abaaah @_NusantaraLand_ @99propaganda @Ndons_Back @03__nakula @DarekaRendy @Ganjar_Mahfud03 Membagongkan ketika semua kubu dg bajer masing²nya mengklaim menang di luar negeri. Asli kayak liat orang onani. Besok kalo salah dua kalah gampang TERIAK CURANG,Negatif
@Jumianto_RK Jangan gentar...ada Ganjar...jangan takut ada Mahfud ️ Ganjar Mahfud Hebat #Coblos3 https://t.co/QA8uzvZ5M7,Positif
Usaha untuk mengawal integritas pemilu menunjukkan dedikasi nyata terhadap nilai-nilai demokratik . Ganjar Pranowo hanya yang terbaik untuk rakyat @sarahsfrrr #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/cs85IbVVHr,Positif
Ganjar Pranowo dan Prof Mahfud mengajak masyarakat untuk bersama-sama melawan segala bentuk kecurangan pemilu . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @Fai2Kali #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/uQtFV5yD9n,Positif
Ganjar - Mahfud mengajak semua pihak untuk menghindari tindakan yang dapat mengganggu proses pemilihan di TPS. Ganjar Pranowo terbukti mensejahterakan @erlnggavl #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/kuXo0kKYJH,Positif
Ganjar Pranowo sebagai calon presiden menunjukkan keberpihakan pada pengembangan ekonomi lokal. Ganjar Pranowo terbukti mensejahterakan @iniisalsabila #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/tHbrJuFwYc,Positif
Ganjar - Mahfud semakin dikenal sebagai pilihan yang tepat bagi masyarakat Semarang lewat kampanye akbar mereka . Kesejahteraan berkali lipat Indonesia Hebat ! @nisatsht #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/IYCizBdqA7,Positif
@qityqity126167 @Anvbhis @AslamMathar @KuntoAjiW Trus maksud nya apa? Biar pilih abah atau ganjar gitu? Aku pilih prabowo kamu terserah..,Netral
Warga Semarang yakin Ganjar - Mahfud bukan hanya mencari kekuasaan tapi juga berkomitmen untuk mewujudkan perubahan yang nyata. Bersama Ganjar kita sejahtera @pawcinoeus #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/su4CWWZT1K,Positif
@ganjarpranowo Sat set Ganjar Mahfud menang ,Positif
Dengan semangat mengawal proses Ganjar Pranowo dan Prof Mahfud memastikan suara rakyat dihormati sepenuhnya . Ganjar Pranowo terbukti mensejahterakan @girlheavenysl #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/i8XOBgQZ2V,Positif
@ganjarpranowo Kereen nyanyi dan goyangnya tambah Heppy tabrak prof sehat selalu,Positif
Dulu Jokowi jadi pilihan sekarang semua mata tertuju pada Pak Ganjar . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @thaaaloav #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/D5tWINC2r1,Positif
@sofiesyarief Awalnya juga bingung...antara ganjar dan anies sm2 punya plus minus nya lama bgt mikirin ini tp trus move on mulai ngeliat cawapresnya trus liat tabrak prof nya mahfud akhirnya mikir kek nya hrs 03 krn ada mahfud yg ngerti hukum jd paling ga negara bs ditata lbh baik.,Positif
@GeiszChalifah Bener terpesona sama pak anies euyy. yuklah AMIN aja dulu. jika kalahpun setidaknya kita sudah berjuang untuk AMIN dan kita lanjutkan ke pak ganjar yah. Say no to nomor dua pokoknya. https://t.co/wAEqlwxc9u,Netral
Keterlibatan aktif Ganjar Pranowo dan Prof Mahfud membantu mengokohkan fondasi demokrasi yang kuat . Kesejahteraan berkali lipat Indonesia Hebat ! @fauzan_lmg #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/sH6OsfjBkq,Positif
Pak Ganjar dan Pak Mahfud memastikan bahwa Semarang akan menjadi basis yang kuat bagi kemenangan mereka dalam Pilpres 2024 . Ganjar Pranowo terbukti lebih baik @mashadieee #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/npCZ6nSL8g,Positif
Masyarakat membutuhkan pemimpin yang berkomitmen untuk mewujudkan perubahan dan Ganjar-Mahfud tampaknya memenuhi kriteria tersebut. Tiga Kali Lebih Sejahtera Indonesia Jaya! @hannapew #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/l9ZDmblxjQ,Positif
