full_text,label
@sukardiyahya162 Alhamdulillah pak Anies -muhaimin mengungguli prabowo -gibran di hari2 terakhir menjelang masa tenang https://t.co/6VTPg59JuN,Negatif
@jokoanwar Yang pasti anda tidak bisa memilih lagi Jokowi karena seperti kata Ahok Jokowi tidak bisa kerja! Bukan maksudnya selama menjadi presiden Jokowi tidak bisa kerja tetapi maksudnya jika terpilih yang presiden itu Prabowo bukan Jokowi lagi. Yang kerja sebagai presiden itu bukan,Netral
Kalo cawapresmu siapa tuh pak? Cc:@prabowo @Gerindra,Netral
Kubu Prabowo-Gibran Sebut Film Dirty Vote Bernada Fitnah Bawaslu Buka Suara https://t.co/GcwTJX45CN,Netral
Analis Pertahanan dan Militer Connie Rahakundini Bakrie menanggapi pernyataan Ketua TKN Prabowo-Gibran Rosan Roeslani yang menyebut dirinya mengingin... https://t.co/XsWSE8Is9g,Netral
 Desersi akibat perbuatan Menculik dan atau Menghilangkan sebagian nyawa Mahasiswa ini #FaktaSejarah yang sulit dibantah @prabowo terkait #RekamJejak nya,Negatif
@Bisniscom Satu kata untuk relawan prabowo gibran GOBLOK,Negatif
@rendiristian @abu_waras @prabowo @gibran_tweet cb @blackshark7890 ada temenmu cari nasi kotak. tolong dicerahkan ,Netral
@gvfftj @jokowi @prabowo @gibran_tweet @siregar_najeges @Candra4smara @Gojekmilitan Janganlah hatimu kotor sampai tak melihat fakta bahwa JIS telah dibersihkan pendukung Abah Anies,Netral
Heran sama orang yg bilang pilih prabowo karena dia yang bener2 tulus. Dari mananya??? Seserakah2nya orang ya prabowo itu,Negatif
Tim Prabowo sebenarnya jg cerdas2 tp tdk malu2 berbohong mengada2 memuji yg tdk benar. Fakta Prabowo krg wawasan tkt debat tkt presentasi &amp; lambat berfikir kecuali didepan pendukungnya berapi2 jelek2in yg lain. Apanya yg mau dipilih ?,Negatif
@alpharexza @prabowo @gibran_tweet cukup lucu..,Netral
@Avolanza @realfedinuril @prabowo @Dahnilanzar @Dahnilanzar udah keterlaluan menjilatinya. Celupan Muhammadiyah nya kalah kuat dengan dunia dan kemewahan. Bikin malu aja,Negatif
@GwynxAsh @jokowi @prabowo @gibran_tweet @ana_khoz @AnnaYellowHeart @JarnasABWBpn Aku 100 persen dukung abah Anies,Positif
@HelmiIndraRP Mungkin akan bertambah orang2 yg pengen adil jadi dicoblos tiga tiganya mas,Netral
@GlowTryz @Mdy_Asmara1701 @jokowi @prabowo @gibran_tweet @bachrum_achmadi @GeiszChalifah @NenkMonica JIS bersih bangeeet orang2 muslim pendukung pak Anies sangat concern dengan kebersihan,Netral
@Ruuunn0 Gak harus di masa tenang pemilu. Kan pemilu dua putaran ris bisa diupload tgl 14/15 Sama ae kayak film yg dulu Sexy Killer sama-sama jatuhin Prabowo-Jokowi di masa tenang akhirnya malah rame. Pola sama + ketololan timing rilis sama,Negatif
@___sempat Sorry ga berlaku buat gua yg konsisten nolak prabowo dari dulu. Golput adalah jalan terbaik menurut gua saat itu krn terlalu sedih dihadapkan sama kedua calon yg sama buruknya. https://t.co/s38OWVb2mk,Negatif
@haliday0147 @AnKiiim_ @jokowi @prabowo @gibran_tweet @abu_waras @panca66 @DS_yantie Tulisan tendensius dan menggiring opini,Negatif
@fadlizon @prabowo @gibran_tweet jangan pilih #PolitikDinasti https://t.co/2I1fDZgivm,Negatif
@napakimchi_ @blank0429 @AzzamIzzulhaq @realfedinuril Thn 2014 yg kerjasama bukan Prabowo. Tapi Del university. Dan kita tahu itu punya siapa.,Netral
Masa iya sih DUIT SEBANYAK ITU UNTUK KAMPANYE bpk @prabowo dari HASIL KORUPSI?? Lalu nantinya BUKAN DITANGGUNG oleh rakyat (LAGI) kan??? Video lengkap: https://t.co/rpYodjlaUQ Oleh: @BabehAldoAje135 #SalamPerubahan #KembalikanUUD45 #SalamPeoplePower #AsalBukanPrabowoGibran https://t.co/OETThQEXe3,Negatif
@realfedinuril @prabowo @Dahnilanzar Transaksi indo israel mah udh dari dulu mas. Dulu ada operasi Alpha skrg transaksinya lewat pihak ketiga walau brokernya bentukan israel juga sih.. Tp secara perjalanannya itu gak ngelanggar konstitusi. Suka gak suka bgitu kenyataannya..,Netral
Perasaan yang dibahas semua kubu deh koo 02 panik banget yak? @prabowo @gibran_tweet Duhh belom mimpin aja udah dikit2 lapor,Negatif
@rodG_soFast @TommyPato7 @sosmedkeras namanya kampanye mau positive campaign atau negative campaign tetep engga boleh di masa tenang kaesang prabowo positive campaign aja kena semprot bawaslu,Netral
@haidar_arash68 @GOYY25_25 @msaid_didu @prabowo https://t.co/b7RNyrP96w Yah.. namanya wifi gratis dari jaman Pak Fauzi Bowo sudah ada om.. sama kayak jaklingko yang di klaim inisiasi yohanies Baswedan padahal hanya ganti nama program pak Sutiyoso ,Netral
@KompasTV Gibran : saya anaknya pa jokowi pa yg dibantu paman saya bisa jadi lolos mencalonkan diri jd cawapres pa prabowo,Netral
@Bisniscom Situkang lapor @prabowo data dan fakta ya di balas dengan data dan fakta.,Netral
@realfedinuril @prabowo @Dahnilanzar @CNNIndonesia jangan asal nulis berita kau,Netral
@nadinelustre0 Fungsi hukum termasuk mengatur hak dan kewajiban warga negara serta hak dan kewajiban pemerintah,Netral
@Uki23 Jubir prabowo yang panik sampe buat video knpres wkwkwk. Semua orang juga tau,Negatif
@WAlhamid64435 @KolorAbangIjo @praburevolusi tp Prabowo nyiapin 100 sniper buat Gus Dur....klo bener juga Gusdurian pasti dukung Prabowo...,Netral
@wnisekai aku kemarin bikin status soal dirty vote di wa gak lama orang2 yg dukung prabowo baper banget kenapa baru sekarang tayangnya? ini kan masa tenang. kek kenapa malah fokusnya kesitu? bukan ke isi film nya,Netral
@gerimisn @realfedinuril @prabowo @Dahnilanzar hapus akun ig bang berapa,Netral
@DedynurPalakka @jokowi @prabowo Psi dan kadernya hobi menjilat ludah sendiri.,Negatif
@JSTrikukuh Nggak bilang lho aku masnya dukung Prabowo. Kan siapa tau dukung Ganjar. Padahal 3-3 nya juga dibahas.,Netral
@Bull_winner Masalahnya km siapa? Knp km yg klarifikasi? Knp prabowo tdk pernah mencoba sama sekali untuk coba bicara didepan kluarga yg menjadi korban... Knp harus org seperti kalian yg mau mgclearkan masalah ham klo ternyata pelaku masih sehat dan bisa bicara???,Negatif
@DedynurPalakka @jokowi @prabowo Rekam jejak opa ulik itu penuh darah.,Negatif
@tohariazka87 @FayaAtika Setau sy prabowo bukan tukang tipu tapi kalo ditipu sering ditipu anies sering ditipu mega saat perjanjian batu tulis pernah itulah realitas politik,Netral
@realfedinuril @prabowo @Dahnilanzar Gada kerjaan banget si lu @realfedinuril,Negatif
@PutuSambernyawa @miskiy28 krna seperti yg lu bilang gada bukti pendukung meminta diadakan pengadilan knp ga sekalian aja ngajak pendukung nys buat nyelesain ini kasus Prabowo lawan 1 rakyat indo emgnya bisa apa? pasti dibongkar juga.,Netral
@GirlBieberJ @Neng_Geulis_ @jokowi @prabowo @gibran_tweet @Urrangawak @BiLLRaY2019 @narkosun Mengapa sih pendukung Prabowo susah dibilangin? Gak pernah cerdas dan kritis gitu,Negatif
@zarryhendrik Bang @zarryhendrik gua ganti susu jadi oatside di kopi kenangan aja nambah 3 ribu Kan mayoritas orang indo laktosa intoleran Itu 3 ribu x 80 juta aja udah 240 miliar bang Pake hartanya pak @prabowo yang dilaporin ke LHKPN aja cuma cukup buat 8 hari,Netral
@DedynurPalakka @jokowi @prabowo bersatu merusak demokrasi demi anak kandung itu kurang ajar ,Negatif
@2009isbestyear Coba bikin narasi yg sama buat prabowo. Udh 3 kali tidak diinginkan Indonesia. Kalo kali ini yg ke 4 + didukung penguasa dan semua lembaga. Kalo masih kalah dia suru ndekem aja di penjara apa suru bikin rumah di FE gmna??? Coba posting liat reaksi publik,Negatif
@strike_bravo_b Itu info soal masa jabatan Prabowo kan udah lama bud tapi pas gua baca lagi kronologinya gua mencium bau2 tak sedap. Clue-nya kenapa cuma nama Rosan yang disebut kalo mau hantam kromo sekalian ,Netral
@realfedinuril @prabowo @Dahnilanzar Jijik gua lama2. Caper bgt kek cewe3,Negatif
@NoviBudi78 @prabowo wong salah bakal seleh ....️️ ️️🇮🇩,Netral
@SumitroYoel 2014 2019 total bulat ke Prabowo serumah... Kami skrg logic aja : 1. Fisik prabowo sdh lemah too old kata anak mbarep ..mikir berat ntar ambruk jd ga mau mikir berat buat rakyat...pasti itu. 2. Spiritualitas apapun agamamu...spiritualitas akan menjadi penerang jalan hidup,Negatif
@ejaferdiansyah @prabowo @gibran_tweet Pemilu Damai Indonesia Menang,Positif
@denismalhotra kalo di tiktok sama ig pasti udh rame ga ngaruh ttp all in prabowo kalo ga gitu pragib menang presiden sampe gw muak liatnya,Negatif
Pendukung Prabowo cuman 2 saja 1. Orang kaya artis dan elite yang takut kekayaan dan kelangsungan kerjaannya terganggu 2. Orang bodoh,Negatif
Sejatinya elektabilitas Prabowo hanya 22%.Para lmbg surve sangat tahu.Tapi demi opini angka dinaikkan.Lmbg survey di kordinir istana .,Negatif
@oryaoiii @realfedinuril Ngakak sama pendukung Prabowo GOBLOK dipelihara,Negatif
JAKARTA - Kepolisian Negara Republik Indonesia (Polri) buka suara terkait isu ketidaknetralan Kapolri Jenderal Listyo Sigit Prabowo di Pilpres 2024. Tonton selengkapnya: https://t.co/xj3HwOV3eY #jenderallistyosigit #kapolri #pilpres2024 https://t.co/9EOOLQuiw6,Netral
@realfedinuril @prabowo @Dahnilanzar Itulah yang namanya perubahan jangan doktrin metode lama ayo semangat memilih pemimpin yang berkualitas jangan joget dan manut aja dikubu bapake,Netral
@gojomultiverse0 @nonayenaje59948 @tempodotco Penanggung jawab food estate itu prabowo mentri lain disuruh jokowi bantu prabowo termasuk mentri pertanian jadi wajae kalau yg ditanya penanggung jawabnya,Netral
@Rizallallomboki @fadlizon @prabowo @gibran_tweet Wong cuma buat pantes²an. Ntar kl jd gak di datengin lg tuh Habib. Paling yg dtg Ajudannya,Netral
@yowbarne @undipmenfess anaknya dimanfaatin buat suara doang. jokowi pun juga dimanfaatin. kayak gak ngerti Prabowo and the gengs aja ,Negatif
Insya Allah 02 @prabowo @gibran_tweet menang satu putaran. Semangat.,Positif
@DedynurPalakka @jokowi @prabowo Pasti bisa setelah pemilu mudahan luber dan jurdil.,Positif
@haidar_arash68 @GOYY25_25 @msaid_didu @prabowo Coba tanya setelah 2019..masih ada gak sarapannya.. ,Netral
@Chynthia_K Rosan connie ngobrol gk da rekaman connie koar2. Simple connie berkata 'Kalau Gue jadi Gibran Gue Matiin Prabowo!' Orang jahat hati busuk. Kok didengar? Apa yg keluar dr mulut dr hati. Pohon apel tidak berbuah pete. Hati jahat mulut jahat. Checkmate! https://t.co/Iylbx74t6Q,Negatif
Besok pilih siapa nih? . . #pilpres2024 #aniesbaswedan #prabowo #ganjarpranowo #pemilu2024 #indonesia #damai #presiden https://t.co/3TxFmW62z3,Netral
@detikcom Pak Prabowo hanya memperhatikan rakyat kecil https://t.co/MqHK85rd0P,Positif
Fakta..! Prabowo cuma loyal ke bawahan dan atasannya...trus gmn kpd rakyat.!? Ahok mulut comberan emang pas klo buat ngebacot tanpa otak... Tp satu yg rakyat harus sadari bahwa mereka semua cuma pura2 ribut. https://t.co/Jy4FY6KuYF https://t.co/aAGufEa3wC,Negatif
@Aryprasetyo85 Bener kan emg tu bocil gara-garanya yg tadinya kebanyakan dukung prabowo di 2019 jadi berpindah haluan karena si gibran.,Netral
Pulang Kampung demi Coblos Legislatifnya @PDI_Perjuangan dan Capresnya @prabowo Cawapresnya @gibran_tweet Biar Rame 5 Tahun mendatang Drama antara Pemerintah dan @DPR_RI Semoga Keseruannya tetap berlanjut ya Netizen yang Budiman. . https://t.co/ljktmwfLY3,Netral
ternyata ada yg lebih kocak dari au jokowi-prabowo,Netral
@migrenterus_ @undipmenfess cawapres cuma ban serep bos. pemegang kekuasaan penuh tetep Presiden. dan lo yakin Gibran gak bakal disingkirin? ini Prabowo bos. yakin Prabowo udah berubah? sifat dasar masih tetep melekat. ambisi berkuasa arogan semena-mena. Jokowi juga gak bakal jd apa2 kalau Prabowo yg jadi,Negatif
@liputan6dotcom Asal bukan prabowo mengerikan,Negatif
Prabowo Cinta Rakyat Warga Ponorogo Nyatakan Dukung Prabowo Subianto - RMOL ID https://t.co/G745xp1l6e #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positif
Prabowo Cinta Rakyat Prabowo Menjamu PM Shtayyeh: Hati Kami Bersama Rakyat Palestina - detikNews https://t.co/bpVkOtkLPf #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positif
Yusril Budiman semuanya gak ada apa2nya di mata Mayor Teddy sambil mengusir tokoh2 koalisi 02 tak lupa Mayor Teddy menjadikan bahunya sebagai tumpuan @prabowo yg fisiknya sudah tidak kuasa menahan bobotnya sendiri https://t.co/hc2Z9BKDeq,Negatif
@SumitroYoel Dulu aku milih prabowo krena klo ga 01 ya 02 sprti yg kyk kta tau 03 dblkngnya banteng. smpe akhirnya ada pngumuman cawapresnya prabowo gibran dari saat itu juga aku beralih. Kek. Apa sih masih newbie soskaok an cawapres ,Netral
@realfedinuril @prabowo @Dahnilanzar woy lagi masa tenang masih aja,Netral
@maspandam @jokowi Lah sama kaya anis yang bilang saya tidak ingin menjadi penghianat untuk bersaing dengan pak prabowo itu adalah hal yang tidak mungkin saya lakukan ,Netral
@realfedinuril @prabowo @Dahnilanzar Yg cium2 bendera ap tuh namanya klo gk gimik,
@realfedinuril @prabowo @Dahnilanzar Gaada takutnya. Menyala bang fedi desir pasir di padang tanduss ,
Scrub ku bahkan bukan biru muda anjer kenapa aku dibilang pendukung Prabowo Agak merinding,
@islah_bahrawi Kita ingat pilpres 2014 &amp; 2019? Betapa ngerinya jika terjadi di 2024 oleh karena itu banyak tokoh alim bersandiwara mendukung prabowo agar orang ini tidak ugal2an dg uangnya... alim ulama rela menghinakan diri demi NKRI pilihan ya tetap no 3,
@ramsezrr @prabowo Dirty vote itu black champaign. Kelihatan sebenarnya siapa yg mau berkuasa dng menghalalkan segala cara.,
@RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Ya ini masih masuk akal tapi yang gak masuk akal kerjasama dibidang agrikultur... Kek aneh banget gitu lo..,
@realfedinuril @prabowo @Dahnilanzar Penghianat gk sih nmanya,
@tvOneNews Itu Anak Presiden engkau terima jadi Cawapres @prabowo,
@Dahnilanzar @basuki_btp Mungkin Prabowo bukan penipu tapi kaki tangan penjilat adiknya bs saja mrk itu aktor utamanya,
@Fahrihamzah menolak keras Prabowo jd presiden kita https://t.co/bBsIrfZ3c9,
@Uki23 Dari Awal 98 sudah terjadi pembusukan dimana Prabowo tidak diadili pidananya tapi pasukan bawahannya yg dia perintahkan jadi punyq Catatan Kriminal (SKCK) tidak bisa jadi Calon Presiden https://t.co/sZiq4yMDs9,
Hasto Tantang Prabowo Bersumpah Bantah Langsung Soal Pembelian Jet Tempur Mirage 2000-5 https://t.co/3bhRNVxu51,
@Fahrihamzah Jadi ingat 2014 bang. 16 survey mengatakan prabowo hatta menang diatas 52% nwmun faktanyaaa... Ah sudahlah,
Sehat dan sabar selalu walau fitnahan menghantam bapak @prabowo Yang benar itu tetap benar yang memfitnah akan kembali kepada tukang fitnah Becik ketitik olo ketoro 🇮🇩 https://t.co/UuSCjw9DiO,
@Rawing1274 @KolorAbangIjo @praburevolusi Cek d YouTube bang banyak kok d sana kalo gusdur bilang Prabowo orang paling ikhlas,
@99propaganda @prabowo Kuat fee nya juga https://t.co/gZZ2p2ZVm6,
@realfedinuril @prabowo @Dahnilanzar Mantap mas frd semoga sll diberi keslamatan dan kesehatan,
@Bisniscom Bukan pendukung Prabowo namanya klo ga goblok &amp; tolol hrsnya di tunjukan dg bukti klo hoax tunjukan buktinya.,
@OrdeBaroe @IrtuUntung @BANGSAygSUJUD @kurawa @cuitcuap_ @alextham878 @WaktunyaIDMaju @P4P4B0W0_2024 @bengkeldodo @Chavesz08 @Kimberley_PS08 @ajengcute16__ Tapi sebelum food estate itu lahan kayu semua pak pertanyaanya kayunya kemana? Bukan masalah kayu apa jenisnya oiya Fyi penanggungjwb proyek food estate itu kemenhan kementrian yg lain cuma membantu itu arahan jokowi bisa di cek kebenranya jadi wajar kalau tanya nya ke prabowo,
@Fahrihamzah orang cerdas? pilihannya udh pasti bukan Prabowo https://t.co/nCfRdLZ0Aq,
@panggilsayanng @miskiy28 Ya ampun... Kan dari awal yg ditanyakan apakah Prabowo dan pendukungnya sdh pernah meminta diadakan pengadilan adhoc utk kasus kejahatan HAM yg dituduhkan ke dia? Kenapa bawa2 negara super power?,Negatif
@ryon04 @benkuswardhana @TRANS7 @prabowo Makanya baca berita dong. Penyebar hoax juga udah di urus kasusnya. Pesawatnya aja ga jadi di beli. Mana ada korupsi ?? Lalu pelaku postingan di kaitkan dengan orang yang udah di penjara. Kan aneh 01&amp;03 panas banget yaa hahahaha,Netral
@housakaa @seagantengparah @AghaarXx Sama dong. Tetangga saya juga sejak 2014 pro Prabowo 2024 juga mau milih Prabowo. Tetap yakin walau cawapresnya melanggar etik berat di MK. Tp pas dia nonton DV langsung malu paslon nya sebegitunya modus curangin pemilu jd pindah mau milih 01. ,Netral
@mas_aro @RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Padahal jelas lho jawabannya kok bisa bilang ga ada korelasi.,Negatif
sekali lagi gue denger ada yang milih prabowo cuma grgr gemoy gue tepok jidatnya biar sadar ajg,Negatif
@narkosun Rakyat gk mau di adu domba apa mau terjadi taun 1998 peristiwa terulang lagi .Dan kemarin tgl 10 februari sepi demonstran apa ikut di jis kalo. tgl 10 februari demonstan mahasiswa besok bentrok dengan projokowi pro prabowo,Netral
@ajengcute16__ Penjilat Prabowo ya sis,Negatif
@DDX1055841 @PartaiSocmed @ander_fez @blackshark7890 yagabisa lah bang kan socmed ini mau main 2 kaki kalo prabowo nanti diturunin dia bisa balik ke kubu jokowi terus jelek jelekin prabowo lagi deh ~,Netral
live H-1~polling Capres~Anies-Muhaimin~Prabowo-Gibran~Ganjar~Mahfud ~ SI... https://t.co/SQwawcXcrD via @YouTube film dokumenter ini membongkar kejorokan dan keculasan kekuasaan dalam memenangkan pilpres?,Negatif
@ajengcute16__ Jadi inget 2014 lalu. Prabowo hatta mennang di 26 survey diatas 52% namun faktanya? Aaahhh sudahlah,Negatif
@Bang_Bidji @TeddGus @prabowo bang bang gw juga bisa bikin foto beginian. pegang uang dan makanan di depan jis saat acara. atau di depan gbk saat acar. selama ada kamera uang dan makanannya mah semua org bisa. tinggal caption yg meyakinkan aja,Negatif
@wibisonoaji2 @sukardiyahya162 @prabowo Pendukung Wowo hanya perlu bodoh dan bego doang sih syaratnya,Netral
@WeduusBalap @bengkeldodo @Ndons_Back @BANGSAygSUJUD @Bank_Joee_ @Alie_Fahnoor @99propaganda @PartaiSocmed @AndreasSolusi @Kimberley_PS08 @are_inismyname @Lembayung071 @prabowo @gibran_tweet Juragan wedus otaknya ketularan wedusnya..BODOH,Netral
@c0mbra1n @sosmedkeras Ngasih tau orang bodoh + ambisi + cinta mati tu gk segampang ngasih tau orang gila. Soalnya kl orang dah cinta Tai kucingnya prabowo di rasa coklat. Biarpun di kasih fakta gk bakal paham dan tetap di bilang hoaks.,Positif
@RisaHart Tetangga gue juga gini gamau nonton dirty vote. Gak ngaruh tetep dukung Prabowo sampai kapanpun tanpa serangan fajar pun ikhlas. Pengen komen takut galakan dia wkwk,Positif
@Heraloebss @prabowo @gibran_tweet Hahaha..... Secara ga sadar dia menceritakan kehidupan dulu ya.... Suatu saat anaknya juga akan menceritakan hal yang sama pada anaknya... Ini menandakan bahwa dia atau suaminya tidak ada pekerjaan/penghasilan yang layak.... Ini akan terus berulang jika hanya makan siang gratis,Netral
@SweetDisposisi pas timses 02 presscon aja ada muka prabowo gibran segede2 umat ‍️‍️ hrsnyabgaboleh,Positif
@realfedinuril @prabowo @Dahnilanzar yg mamarika gmn tuh bang nuril? ksh desakan juga dong,Negatif
Pengamat Militer Connie Rahakundini Bakrie menyanggah pernyataan Rosan Roeslani Ketua Tim Kampanye Nasional Prabowo Subianto-Gibran Rakabuming Raka ... https://t.co/kNHSi70acY,Netral
@idextratime Ini kalo di pilpres Prabowo.. semua aturan dia tabrak tapi masih ga kena sanksi,Negatif
Gimana 02 gak ngeri-ngeri sedap.... @prabowo @gibran_tweet @jokowi,Negatif
@Fahrihamzah selagi masih ada Paslon yg lain saya pilih yg lain drpd pilih Prabowo https://t.co/c0O6yQwUfa,Negatif
@Projo_Pusat @Cakrawala_nst @Gerindra @gibran_tweet @prabowo @budimuni98 @RcyberProj0 @handoko2411 @FALDA81 Sorry yeee sorry Yee.. kami pilih yang bersih lurus dan tidak masalah sama hukum HAM dan etika.. klo milih oppa ulik n si Samsul . Rugi dong..Gilee yang bener ajee.. ,Negatif
@Kimberley_PS08 Di X-Land ajah banyak kok pendukung Prabowo yang sebel sama fitnah mereka ,Netral
Pengamat menilai Pilpres 2024 masih ada potensi dua putaran meskipun elektabilitas Prabowo-Gibran rata melampaui 50%. Warning! Semua pendukung 02 hrs dtg ke TPS nih agar 1 putaran bisa terealisasi demi menghemat 70 triliun APBN utk putaran kedua. All In Prabowo-Gibran 🇮🇩 https://t.co/1cyoTpfquZ,Positif
@Heraloebss @prabowo Survey kok responden cuma 5500 wkwkw,Netral
@Fahrihamzah siapa aja nanti presidennya asal bukan Prabowo https://t.co/OU4I0pWdkC,Negatif
@SumitroYoel Dua kali pemilu gw pilih Prabowo. Bahkan di era konflik pemilu Jakarta gw juga ga terlalu pro ke Abah. Tapi setelah liat gimana dia di pemilu presiden banyak plusnya. Dan Dia punya ide dan gagasan. Pemimpin harus visioner dan dan smart. Biar ga dibodohi.,Positif
katanya milih capresnya krn menjunjung tinggi demokrasi. tapi tiap orang yg beda pilihan terutama 02 selalu dihujat. dikata gk pintar buzzer lah 2M lah. pdhl kampanye capres kalian aja menghina 02 mulu tp ga pernah tuh prabowo bahas di kampanye akbar. jgn lupa salam 4 jari ,Negatif
@realfedinuril @prabowo @Dahnilanzar masih banyak masalah yg penting yg harus di urus pak Prabowo ga ada waktu buat maen sosial media kalau mau jawabannya engga perlu nulis di sini datangin ke tempat bapak bicara langsung,Netral
@realfedinuril @prabowo @Dahnilanzar Ga salah mas. Pernah baca verdok nya malah di lembaga keris.,Netral
Prabowo bisa menang? Jadi presiden.? Gak mungkin banget... Ada keledai yg jatuh 3 kali di lubang yg sama.. Maka bisa dipastikan keledai itu akan jatuh ke empat kalinya..jika lewat jalan yg sama..,Negatif
@bengkeldodo @Ndons_Back @BANGSAygSUJUD @Bank_Joee_ @Alie_Fahnoor @99propaganda @PartaiSocmed @AndreasSolusi @Kimberley_PS08 @are_inismyname @Lembayung071 Foto dgn org yg berafiliasi dgn Paslon tertentu udh di sebut ada di pihak itu. Kyknya foto Prabowo dgn Anies juga bisa sih klo gitu. Atau foto Gibran dgn PDIP apakah bisa disimpulkan dia mata2 dari partai itu krn pernah foto dgn ibu Mega? ,Netral
@panggilsayanng @miskiy28 Terus kenapa? Klo Prabowo gentle dia yg punya kemauan utk langsung datang kan?,Netral
@Fahrihamzah makin yakin buat ga pilih Prabowo https://t.co/95CrYaB6NN,Negatif
@kenthongz @CoachJustinL Orang aneh percaya survey yang menang tapi sombong adalah jumowo yang kalah ngaku menang adalah prabowo kata Miftah wkwkw,Negatif
@Fahrihamzah Ikuti kata Jokowi dan Wiranto... TOLAK PRABOWO... https://t.co/ft3bXJ6vrj,Negatif
@fadlizon @prabowo @gibran_tweet Bang bikin lagu lagi dong https://t.co/aeDdmj42wh,Netral
@tempodotco Kerja kerja kerja Utang utang utang Korupsi korupsi korupsi.. Masih mengelak... hanya waktu yang tau... jangan pilih Prabowo Gibran..,Negatif
@prabowo Sehat selalu bapak jaga kesehatan ya pak terus tersenyum bahagia utk kita terima kasih atas kebaikan bapak terima kasih untuk ketulusan bapak bagi bangsa Indonesia.,Positif
@realfedinuril @prabowo @Dahnilanzar Amin yg berakhlaq ini presidenku,Positif
@ferrykoto Kampung kami tak kenal prabowo,Netral
BUZZER PRABOWO TUH KNP LEWAT MULU SIHHHHH mual liatnya,Negatif
@erlanishere @realfedinuril @prabowo @Dahnilanzar Memantau ,Netral
Survei Asing Prediksi Hasil Pilpres Bukan Anies-Prabowo-Ganjar Tapi.. https://t.co/dFFaazqWHb,Netral
@panggilsayanng @miskiy28 Kita ngomongin fakta yg ada lah... Faktanya nggak ada bukti klo Prabowo dan pendukungnya meminta diadakan pengadilan adhoc utk kasus kejahatan HAM yg dituduhkan ke dia...,Netral
@Fahrihamzah hidup sejahtera kalo pemimpinnya bukan Prabowo https://t.co/S6zg8PzLKA,Negatif
@RcyberProj0 @FALDA81 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 Q doakan semoga 2 putaran,Netral
prabowo yg bakal ditipu jokowi bang ahok,Negatif
@ummiammi @DedynurPalakka @ZzRendang @realfedinuril @prabowo Menurut hukum sah sah aja dan beliau pun diusulkan oleh parpol dan pada akhirnya dipilih oleh? Rakyat. Dan hal ini bisa jadi peluang untuk anak muda di Indonesia yg berpotensi untuk memajukan Indonesia. UUD pun tetap dgn umur 40/menjabat sbg kepala daerah kan? Cmiiw,Netral
@DenasIdn1 Prabowo gak tahu Gibran anak siapa..? Atau Jokowi gak tahu tabiat Prabowo..? ... Lagi pada ngelantur pakai fasilitas negara...,Negatif
@Fahrihamzah selagi bukan Prabowo yg mimpin saya sih oke oke aja https://t.co/y03HvPXf21,Negatif
@REP0RT_ID Pantesan masih banyak yg milih prabowo kualitas masyarakat nya aja begini,Negatif
Connie Rahakundini Bakrie Tegaskan Tidak Bohong Soal Rencana Masa Jabatan Prabowo Cuma 2 Tahun https://t.co/t5EChTTg19,Netral
@hasmibakhtiar U dh tau dzolim..tapi u tetep dukung...u itu berpendidikan tapi krn cuma politik u sia2in pengetahuan u...ini bkn soal menang kalah..karna kita udah terbiasa nerima kekalahan prabowo dari jokowi..,Negatif
@qityqity126167 @Anvbhis @AslamMathar @KuntoAjiW Trus maksud nya apa? Biar pilih abah atau ganjar gitu? Aku pilih prabowo kamu terserah..,Netral
@alextham878 @prabowo Aku tetep pilih pemimpin berdasarkan rekam jejaknya yaa jelas aku pilih Anies dong masa dukung PS. Rugi dong https://t.co/XExvmMCBcJ,Negatif
@realfedinuril @prabowo @Dahnilanzar Mantap bang..,Positif
@binlatif @legislatweet @Fahrihamzah Dan dgn integritas prabowo yg tidak meloloskan caleg bekas koruptor di partainya poin penting bagi saya masih percaya beliau emang konsen terhadap itu sejauh ini kawan.,Positif
@StefanAntonio__ Kalau tau gini saya gak nyoblos Prabowo...pas di TPS nanti saya coblos coblos gambar wajahnya Gibran...rasain...,Negatif
@Bull_winner Di menit selanjutnya mereka bernariasi bahwa prabowo menggunakan fasilitas negara untuk kampanye padahal faktanya dia sedang jadi kemhan untuk mengunjungi pengungsi letusan gunung merapi Makanya capres cawapres mundur dulu udah dari jabatannya biar ga ada bingung kek gini,Netral
@rocolucci_ @ikigaisc Tp kalau diulang prabowo vs jokowi tetep bakal pilih jokowi lg sih kayanya ,Netral
Terpopuler Ekbis: Sosok Connie Bakrie yang Sebut Prabowo akan Diganti Gibran Politik Gentong Babi Jokowi https://t.co/1KQJbztt0C #TempoBisnis,Netral
@PartBurungGalak Nampaknya Muncul perlawanan dari Prabowo ini tau dia klo pun menang akan segera disingkirkan Ati2 @Dahnilanzar sblm Oktober terjadi sesuatu pd boss mu Partai diambil alih,Negatif
Ya Allah tolong nanti semua penderitaan di kepimpinan prabowo tolong kasih ke pendukungnya sama yang fitnah abah anies jangan saya juga ikutan (^_^),Negatif
